NESO BMU ID,SETT UNIT ID,CRM UNIT CAT,BMRS FUEL TYPE,REG FUEL TYPE,REG TYPE,DGB FLG,GC OC2,latitude,longitude,UK_REPD_ID
NSC-BIZ01,2__PBIZZ000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-ECO01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-EDF01,2__PEDFE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-EDR01,2__PEDIR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-ENR01,2__PENRD000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-EON01,2__PEOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-GDF01,2__PRWED000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-HPW01,2__PHPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-HVN01,2__PHAVE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-LON01,2__PLOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-MID01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-MNW01,2__PMANW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-MSG01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-NPE01,2__PNATP000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-OCT01,2__PMRCY000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-OGA01,2__POGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-PGE01,2__PEMEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-PGU01,2__PPGEN000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-SEE01,2__PSEEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-SEL01,2__PSMAR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-SPC01,2__PSPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-SSE01,2__PHYDE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-STH01,2__PSOUT000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-SWA01,2__PSWAE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NSC-SWT01,2__PSWEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NTRVB-1,T_NTRVB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,,,
NURSB-1,T_NURSB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,50.942355,-1.484869,
NWP-ATL01,2__GIMPO000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-AXPO1,2__GAXPO000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-BGS01,2__GBGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-BIZ01,2__GBIZZ000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-EDF01,2__GEDFE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-EDR01,2__GEDIR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-ENR01,2__GENRD000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-EON01,2__GEOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-GDF01,2__GRWED000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-HPW01,2__GHPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-HVN01,2__GHAVE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-LON01,2__GLOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-MID01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-MNW01,2__GMANW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-MSG01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-NPE01,2__GNATP000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-OCT01,2__GMRCY000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-OGA01,2__GOGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-PGE01,2__GEMEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-PGU01,2__GPGEN000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-SEE01,2__GSEEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-SEL01,2__GSMAR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-SPC01,2__GSPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-SSE01,2__GHYDE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-STH01,2__GSOUT000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-SWA01,2__GSWAE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-SWT01,2__GSWEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
NWP-TFE01,2__GTGPL000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
OCHLB-1,T_OCHLB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,,,
OLDHB-1,E_OLDHB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,,,
OMNDO-1,T_OMNDW-1,Primary BMU,WIND,WIND,BMU,Generation,,54.1,-3.4,2509.0
ORRI-1,,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,YES,,,
PARHD-1,T_PARHD-1,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
PAUHW-1,2__PENEC002,Primary BMU,WIND,WIND,EELPS,Generation,,57.44615230158722,-3.4762072217469555,4687.0
PEHE-1,T_PEHE-1,Primary BMU,CCGT,GAS,BMU,Generation,YES,57.4772,-1.78888,
PEHE-2,T_PEHE-2,Primary BMU,CCGT,GAS,BMU,Generation,YES,57.4772,-1.78888,
PEHED-1,T_PEHED-1,Primary BMU,OTHER,OTHER,BMU,Demand,,57.4772,-1.78888,
PEMB-11,T_PEMB-11,Primary BMU,CCGT,GAS,BMU,Generation,,51.6831,-4.98842,
PEMB-21,T_PEMB-21,Primary BMU,CCGT,GAS,BMU,Generation,YES,51.6831,-4.98842,
PEMB-31,T_PEMB-31,Primary BMU,CCGT,GAS,BMU,Generation,YES,51.6831,-4.98842,
PEMB-41,T_PEMB-41,Primary BMU,CCGT,GAS,BMU,Generation,YES,51.6831,-4.98842,
PEMB-51,T_PEMB-51,Primary BMU,CCGT,GAS,BMU,Generation,YES,51.6831,-4.98842,
PETDG-1,,Primary BMU,OTHER,OTHER,BMU,Generation,YES,52.575703,-0.2037977,
PETEM1,E_PETEM1,Primary BMU,CCGT,CCGT,BMU,Generation,,52.5769,-0.204,
PETEM3,E_PETEM3,Primary BMU,OTHER,GAS,BMU,Generation,YES,,,
PGBIW-1,T_PGBIW-1,Primary BMU,WIND,WIND,BMU,Generation,,55.821847948471,-2.8330224628551726,4434.0
PGBRK-1,E_PGBRKL,Primary BMU,OTHER,DIESEL,BMU,Generation,YES,,,
PGBRY-1,E_PGBARY,Primary BMU,OTHER,DIESEL,BMU,Generation,,,,
PGEXT-1,E_PGEXTR,Primary BMU,OTHER,DIESEL,BMU,Generation,,,,
PGFAR-1,E_PGFARE,Primary BMU,OTHER,DIESEL,BMU,Generation,,,,
PGHVT-1,E_PGHVNT,Primary BMU,OTHER,DIESEL,BMU,Generation,,,,
PGLAN-1,E_PGLLAN,Primary BMU,OTHER,DIESEL,BMU,Generation,,,,
PIBUW-1,E_PIBUW-1,Primary BMU,WIND,WIND,BMU,Generation,,,,
PILLB-1,E_PILLB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,YES,53.80133167787895,-0.415132546944002,7005.0
PILLB-2,E_PILLB-2,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,53.80133167787895,-0.415132546944002,7005.0
PINFB-1,T_PINFB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,53.265694444,-2.943583333,12725.0
PINFB-2,T_PINFB-2,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,YES,53.265694444,-2.943583333,12725.0
PINFB-3,T_PINFB-3,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,YES,53.265694444,-2.943583333,12725.0
PINFB-4,T_PINFB-4,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,YES,53.265694444,-2.943583333,12725.0
PINFD-5,T_PINFD-5,Primary BMU,OTHER,OTHER,BMU,Demand,YES,,,
PINFD-6,T_PINFD-6,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
PITL-1,,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,,,,
PITL-2,,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,,,,
PLHM-1,,Primary BMU,,OTHER,BMU,Generation,,,,
PLYRK-1,E_PLYRK-1,Primary BMU,CCGT,CCGT,BMU,Generation,,,,
PNYCB-1,T_PNYCB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,,,
PNYCW-1,T_PNYCW-1,Primary BMU,WIND,WIND,BMU,Generation,,51.711,-3.562,4595.0
POOBD-1,T_POOBD-1,Primary BMU,OTHER,OTHER,BMU,Demand,YES,,,
PORGD-1,T_PORGD-1,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
POTES-1,E_POTES-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,54.977384,-1.455827,6976.0
PROCGT01C,,Secondary BMU,CCGT,CCGT,BMU,Generation,,,,
PROG-1,,Primary BMU,OCGT,OCGT,BMU,Generation,,,,
QUOI-1,,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,,,,
RAKE-1,E_RAKE-1,Primary BMU,CCGT,CCGT,BMU,Generation,,,,
RASSP-1,E_RASSP-1,Primary BMU,OTHER,OTHER,BMU,Generation,,,,
RATS-1,T_RATS-1,Primary BMU,OCGT,COAL,BMU,Generation,,52.8653,-1.255,
RATS-2,T_RATS-2,Primary BMU,OCGT,COAL,BMU,Generation,,52.8653,-1.255,
RATS-3,T_RATS-3,Primary BMU,OCGT,COAL,BMU,Generation,,52.8653,-1.255,
RATS-4,T_RATS-4,Primary BMU,OCGT,COAL,BMU,Generation,,52.8653,-1.255,
RATSGT-2,T_RATSGT-2,Primary BMU,OCGT,OCGT,BMU,Generation,,52.8653,-1.255,
RATSGT-4,T_RATSGT-4,Primary BMU,OCGT,OCGT,BMU,Generation,YES,52.8653,-1.255,
RAVED-1,T_RAVED-1,Primary BMU,OTHER,OTHER,BMU,Demand,YES,,,
RCBKO-1,T_RCBKO-1,Primary BMU,WIND,WIND,BMU,Generation,,53.275,0.83333333,2515.0
RCBKO-2,T_RCBKO-2,Primary BMU,WIND,WIND,BMU,Generation,YES,53.275,0.83333333,2515.0
RDFRB-1,E_RDFRB-1,Primary BMU,CCGT,CCGT,BMU,Generation,YES,,,
RDFRD-1,E_RDFRD-1,Primary BMU,CCGT,CCGT,BMU,Generation,,,,
RDSCR-1,E_RDSCR-1,Primary BMU,CCGT,CCGT,BMU,Generation,,,,
RHAMD-1,T__MYELT001,Primary BMU,OTHER,OTHER,BMU,Demand,,53.452,-1.319,
RHEI-4,E_RHEI-1,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,,52.396,-3.9,
RHYFW-1,,Primary BMU,WIND,WIND,BMU,Generation,,,,
RICHB-1,T_RICHB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,,,
RICHB-2,T_RICHB-2,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,YES,,,
RMPNO-1,T_RMPNO-1,Primary BMU,WIND,WIND,BMU,Generation,YES,50.664722222,-0.278888888,2520.0
RMPNO-2,T_RMPNO-2,Primary BMU,WIND,WIND,BMU,Generation,YES,50.664722222,-0.278888888,2520.0
ROARB-1,E_ROARB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,YES,,,
ROCK-1,T_ROCK-1,Primary BMU,CCGT,GAS,BMU,Generation,YES,53.3154,-2.72541,
ROOSB-1,E_ROOSB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,YES,54.105,-3.189,
ROTHW-1,2__PENEC001,Primary BMU,WIND,WIND,BMU,Generation,,57.53,-3.36,3534.0
RREW-1,T_RREW-1,Primary BMU,WIND,WIND,BMU,Generation,YES,54.75,-3.71667,
RRWW-1,T_RRWW-1,Primary BMU,WIND,WIND,BMU,Generation,YES,54.75,-3.71667,
RSCRB-1,2__FRWED001,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,YES,54.54627357593692,-1.5591729616725991,6856.0
RSHLW-1,2__PEDGE004,Primary BMU,WIND,WIND,EELPS,Generation,,57.995624776435676,-4.546950243728645,4051.0
RTHSC-1,T_RTHSC-1,Primary BMU,OTHER,LOAD RESPONSE,BMU,Generation,YES,,,
RYHPS-1,T_RYHPS-1,Primary BMU,CCGT,GAS,BMU,Generation,,51.7625,0.01077,
SACOD-1,T_SACOD-1,Primary BMU,OTHER,OTHER,BMU,Demand,YES,,,
SAKNW-1,T_SAKNW-1,Primary BMU,WIND,WIND,BMU,Generation,,55.37214738988416,-4.0513445486984265,6703.0
SANQW-1,T_SANQW-1,Primary BMU,WIND,WIND,BMU,Generation,YES,55.34417698550055,-4.0465703479660275,4441.0
SCCL-1,T_SCCL-1,Primary BMU,CCGT,GAS,BMU,Generation,YES,53.7355,-0.2431,
SCCL-2,T_SCCL-2,Primary BMU,CCGT,GAS,BMU,Generation,YES,53.7355,-0.2431,
SCCL-3,T_SCCL-3,Primary BMU,CCGT,GAS,BMU,Generation,YES,53.7355,-0.2431,
SCCLD-1,T_SCCL-4,Primary BMU,OTHER,OTHER,BMU,Demand,YES,,,
SCMRW-1,,Primary BMU,WIND,WIND,BMU,Generation,,,,
SEAB-1,T_SEAB-1,Primary BMU,CCGT,GAS,BMU,Generation,,51.54,-2.669,
SEAB-2,T_SEAB-2,Primary BMU,CCGT,GAS,BMU,Generation,YES,51.54,-2.669,
SEE-ATL01,2__JIMPO000,Primary BMU,OTHER,OTHER,BMU,Demand,YES,,,
SEE-AXPO1,2__JAXPO000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-BGS01,2__JBGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-BIZ01,2__JBIZZ000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-EAS01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-EDF01,2__JEDFE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-EDR01,2__JEDIR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-ENR01,2__JENRD000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-EON01,2__JEOND000,Primary BMU,NUCLEAR,OTHER,BMU,Demand,,,,
SEE-GDF01,2__JRWED000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-HPW01,2__JHPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-HVN01,2__JHAVE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-LON01,2__JLOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-MID01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-MNW01,2__JMANW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-MSG01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-NPE01,2__JNATP000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-OCT01,2__JMRCY000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-OGA01,2__JOGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-PGE01,2__JEMEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-PGU01,2__JPGEN000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-SEE01,2__JSEEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-SEL01,2__JSMAR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-SPC01,2__JSPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-SSE01,2__JHYDE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-STH01,2__JSOUT000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-SWA01,2__JSWAE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-SWT01,2__JSWEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-TFE01,2__JTGPL000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEE-VTF01,2__JVETS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SEEL-1,T_SEEL-1,Primary BMU,OCGT,OCGT,BMU,Generation,,52.8078,-0.1321,
SEVIU-1,E_SEVINGTN,Primary BMU,OTHER,GAS,BMU,Bi-Directional,YES,,,
SFERD-1,T_STFERGD-1,Primary BMU,OTHER,OTHER,BMU,Demand,,57.5706,-1.83803,
SFGSD-1,T_SFGSD-1,Primary BMU,OTHER,OTHER,BMU,Demand,,57.5706,-1.83803,
SFGSD-2,T_SFGSD-2,Primary BMU,OTHER,OTHER,BMU,Demand,,57.5706,-1.83803,
SFILD-1,T_SFILD-1,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SGRWO-1,T_SGRWO-1,Primary BMU,WIND,WIND,BMU,Generation,,56.588,-1.741,2540.0
SGRWO-2,T_SGRWO-2,Primary BMU,WIND,WIND,BMU,Generation,YES,56.588,-1.741,2540.0
SGRWO-3,T_SGRWO-3,Primary BMU,WIND,WIND,BMU,Generation,YES,56.588,-1.741,2540.0
SGRWO-4,T_SGRWO-4,Primary BMU,WIND,WIND,BMU,Generation,YES,56.588,-1.741,2540.0
SGRWO-5,T_SGRWO-5,Primary BMU,WIND,WIND,BMU,Generation,YES,56.588,-1.741,2540.0
SGRWO-6,T_SGRWO-6,Primary BMU,WIND,WIND,BMU,Generation,YES,56.588,-1.741,2540.0
SHBA-1,T_SHBA-1,Primary BMU,CCGT,GAS,BMU,Generation,YES,53.603,-0.146,
SHBA-2,T_SHBA-2,Primary BMU,CCGT,GAS,BMU,Generation,YES,53.603,-0.146,
SHILB-1,E_SHILB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,YES,,,
SHOS-1,E_SHOS-1,Primary BMU,CCGT,GAS,BMU,Generation,YES,50.8294,-0.230556,
SHRSO-1,T_SHRSW-1,Primary BMU,WIND,WIND,BMU,Generation,YES,53.1167,1.13333,2512.0
SHRSO-2,T_SHRSW-2,Primary BMU,WIND,WIND,BMU,Generation,YES,53.1167,1.13333,2512.0
SIZB-1,T_SIZB-1,Primary BMU,NUCLEAR,NUCLEAR,BMU,Generation,YES,52.215,1.61972,
SIZB-2,T_SIZB-2,Primary BMU,NUCLEAR,NUCLEAR,BMU,Generation,YES,52.215,1.61972,
SKELB-1,E_SKELB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,YES,,,
SLOY-1,M_SLOY-1,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,,56.251204,-4.711551,
SLOY-2,T_SLOY-2,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,YES,56.251204,-4.711551,
SLOY-3,T_SLOY-3,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,YES,56.251204,-4.711551,
SLOY-4,M_SLOY-4,Primary BMU,NPSHYD,NPSHYD,BMU,Generation,YES,56.251204,-4.711551,
SLOYD-1,T_SLOYD-1,Primary BMU,OTHER,OTHER,BMU,Demand,YES,56.251204,-4.711551,
SOAYS-1,,Primary BMU,OTHER,SOLAR,BMU,Generation,,,,
SOKYW-1,T_SOKYW-1,Primary BMU,WIND,WIND,BMU,Generation,,55.317334518247506,-4.293183075218487,4586.0
SOLUU-1,E_SOLUTIA,Primary BMU,CCGT,GAS,BMU,Generation,YES,,,
SPLN-1,T_SPLN-1,Primary BMU,CCGT,GAS,BMU,Generation,,52.8078,-0.1321,
SSC-ATL01,2__NIMPO000,Primary BMU,OTHER,OTHER,BMU,Demand,YES,,,
SSC-AXPO1,2__NAXPO000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-BGS01,2__NBGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-BIZ01,2__NBIZZ000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-ECO01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-EDF01,2__NEDFE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-EDR01,2__NEDIR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-ENR01,2__NENRD000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-EON01,2__NEOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-GDF01,2__NRWED000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-HPW01,2__NHPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-HVN01,2__NHAVE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-LON01,2__NLOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-MID01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-MNW01,2__NMANW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-MSG01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-NPE01,2__NNATP000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-OCT01,2__NMRCY000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-OGA01,2__NOGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-PGE01,2__NEMEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-PGU01,2__NPGEN000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-SEE01,2__NSEEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-SEL01,2__NSMAR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-SPC01,2__NSPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-SSE01,2__NHYDE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-STH01,2__NSOUT000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-SWA01,2__NSWAE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SSC-SWT01,2__NSWEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STALB-1,E_STALB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,,,
STAY-1,T_STAY-1,Primary BMU,CCGT,GAS,BMU,Generation,,53.0748,-0.85573,
STAY-2,T_STAY-2,Primary BMU,CCGT,GAS,BMU,Generation,YES,53.0748,-0.85573,
STAY-3,T_STAY-3,Primary BMU,CCGT,GAS,BMU,Generation,YES,53.0748,-0.85573,
STAY-4,T_STAY-4,Primary BMU,CCGT,GAS,BMU,Generation,YES,53.0748,-0.85573,
STH-ATL01,2__HIMPO000,Primary BMU,OTHER,OTHER,BMU,Demand,YES,,,
STH-AXPO1,2__HAXPO000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-BGS01,2__HBGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-BIZ01,2__HBIZZ000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-EDF01,2__HEDFE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-EDR01,2__HEDIR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-ENR01,2__HENRD000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-EON01,2__HEOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-GDF01,2__HRWED000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-HPW01,2__HHPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-HVN01,2__HHAVE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-LON01,2__HLOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-MID01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-MNW01,2__HMANW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-MSG01,,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-NPE01,2__HNATP000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-OCT01,2__HMRCY000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-OGA01,2__HOGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-PGE01,2__HEMEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-PGU01,2__HPGEN000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-SEE01,2__HSEEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-SEL01,2__HSMAR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-SPC01,2__HSPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-SSE01,2__HHYDE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-STH01,2__HSOUT000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-SWA01,2__HSWAE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-SWT01,2__HSWEB000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STH-TFE01,2__HTGPL000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
STLGW-1,T_STLGW-1,Primary BMU,WIND,WIND,BMU,Generation,,57.126924519131,-4.5263699907224115,4597.0
STLGW-2,T_STLGW-2,Primary BMU,WIND,WIND,BMU,Generation,YES,57.126924519131,-4.5263699907224115,4597.0
STLGW-3,T_STLGW-3,Primary BMU,WIND,WIND,BMU,Generation,YES,57.126924519131,-4.5263699907224115,4597.0
STRNW-1,T_STRNW-1,Primary BMU,WIND,WIND,BMU,Generation,YES,58.490004008494246,-4.033588056654732,4625.0
SUDME-1,E_SUDME-1,Primary BMU,CCGT,CCGT,BMU,Generation,YES,,,
SUNDB-1,T_SUNDB-1,Primary BMU,OTHER,BATTERY,BMU,Bi-Directional,,,,
SUTB-1,T_SUTB-1,Primary BMU,CCGT,GAS,BMU,Generation,,52.7572,0.19316,
SUTBS-1,T_SUTBS-1,Primary BMU,OTHER,SOLAR,BMU,Generation,YES,,,
SVRP-20,T_SVRP-20,Primary BMU,CCGT,GAS,BMU,Generation,YES,,,
SWA-ATL01,2__KIMPO000,Primary BMU,OTHER,OTHER,BMU,Demand,YES,,,
SWA-AXPO1,2__KAXPO000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SWA-BGS01,2__KBGAS000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SWA-BIZ01,2__KBIZZ000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SWA-EDF01,2__KEDFE000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SWA-EDR01,2__KEDIR000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SWA-ENR01,2__KENRD000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SWA-EON01,2__KEOND000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SWA-GDF01,2__KRWED000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
SWA-HPW01,2__KHPOW000,Primary BMU,OTHER,OTHER,BMU,Demand,,,,
